id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
429972,ID-0245,heliport,"Garongkong Heliport",-4.37642,119.61364,,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Garongkong,0,,,,,,,,0,2022-09-19T16:28:57+00:00
593348,ID-0311,heliport,"Menjangan Dynasty Resort Heliport",-8.13452,114.56342,49,AS,Indonesia,ID,Bali,ID-BA,BA,"Gerokgak, Buleleng",0,,,,,,,,0,2025-02-21T11:15:46+00:00
354279,ID-0231,closed,"Kemayoran Airport",-6.147222,106.85,12,AS,Indonesia,ID,"Jakarta Raya",ID-JK,JK,Jakarta,0,,,,,,https://en.wikipedia.org/wiki/Kemayoran_Airport,"JKT, WIID",0,2022-05-06T16:06:48+00:00
356384,ID-0239,heliport,"Jatimulyo Air Force Heliport",-8.27823,113.2216,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Jatimulyo,0,,,,,,,,0,2022-08-29T10:52:01+00:00
594434,ID-0356,heliport,"UMM Heliport",-7.92155,112.59729,1778,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Karang Ploso, Malang",0,,,,,,,"University of Muhammadiyah Malang",0,2025-03-06T01:35:26+00:00
505611,ID-0276,closed,"Kayuadi Airport",-6.857407,120.797467,43,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,Kayuadi,0,,,,,,,"Taka Bonerate, Takabonerate",0,2022-12-19T15:22:51+00:00
594435,ID-0357,heliport,"Office Tower PT Gudang Garam Tbk Kediri Heliport",-7.80766,112.00982,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Kediri,0,,,,,,,,0,2025-03-06T01:37:14+00:00
594436,ID-0358,heliport,"Surya Air Gudang Garam Heliport",-7.79019,112.01084,246,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Kediri,0,,,,,,,,0,2025-03-06T01:40:04+00:00
593334,ID-0274,heliport,"InterContinental Bali Heliport",-8.7776,115.16827,23,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:11:14+00:00
593335,ID-0304,heliport,"Fly Bali Heliport",-8.83996,115.16181,367,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:14:23+00:00
593337,ID-0306,heliport,"Balicopter Klapa Helicopter Landing Area",-8.80247,115.12569,157,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:19:16+00:00
593338,ID-0307,heliport,"JAG Heliport",-8.83107,115.20812,210,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:20:42+00:00
593341,ID-0308,heliport,"Nusa Dua Heliport",-8.80159,115.23846,7,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta Selatan, Badung",0,,,,,,,,0,2025-02-21T10:22:59+00:00
593332,ID-0011,heliport,"Siloam Hospital Denpasar Heliport",-8.71527,115.18479,,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta, Badung",0,,,,,,,,0,2025-02-21T09:55:11+00:00
594081,ID-0348,heliport,"Lamongan Shorebase Heliport",-6.86911,112.41675,141,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Lamongan,0,,,,,,,,0,2025-03-03T09:08:30+00:00
356383,ID-0238,heliport,"Pandanwangi Air Force Heliport",-8.263041,113.192074,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Lumajang,0,,,,,,,,0,2022-08-29T10:51:38+00:00
41496,ID-0007,heliport,"Malinau Heliport",3.55264,116.6256,86,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,"Malinau-Borneo Island",0,,,,,,,,0,2016-01-14T15:40:53+00:00
594080,ID-0347,heliport,"PT Free Port Manyar Heliport",-7.08359,112.60498,10,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Manyar, Gresik",0,,,,,,,,0,2025-03-04T07:37:29+00:00
593376,ID-0316,heliport,"Palasari Heliport",-8.25544,114.54499,206,AS,Indonesia,ID,Bali,ID-BA,BA,"Melaya, Jembrana",0,,,,,,,,0,2025-02-21T22:21:47+00:00
593344,ID-0310,heliport,"Nusa Lembongan Heliport",-8.68446,115.44672,200,AS,Indonesia,ID,Bali,ID-BA,BA,"Nusa Penida, Klungkung",0,,,,,,,,0,2025-02-21T10:27:38+00:00
594083,ID-0350,heliport,"Pacitan Air Base",-8.21185,111.08605,23,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Pacitan,0,,,,,,,,0,2025-03-03T09:25:56+00:00
594433,ID-0355,heliport,"Gudang Garam Heliport",-7.71802,113.52407,33,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Paiton, Probolinggo",0,,,,,,,,0,2025-03-06T01:34:16+00:00
593375,ID-0315,heliport,"Sunset Yoga Helipad Gili Trawangan",-8.36163,116.03464,3,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Pemanang, Lombok Utara",0,,,,,,,,0,2025-02-21T22:15:24+00:00
593378,ID-0318,heliport,"PT Bumi Suksesindo Heliport",-8.60175,114.03169,39,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Pesanggaran, Banyuwangi",0,,,,,,,,0,2025-02-21T22:27:02+00:00
593373,ID-0313,heliport,"Mandalika International Circuit Heliport",-8.89364,116.30298,41,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Pujut, Lombok Tengah",0,,,,,,,,0,2025-02-21T22:08:23+00:00
302359,ID-0020,heliport,"Karyadibya Helipad",-7.76384709931,112.737796605,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Purwosari,0,,,,,,,,0,2012-11-24T18:48:57+00:00
302360,ID-0021,heliport,"Pandaan Helipad",-7.7683326,112.7391373,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Purwosari,0,,,,UNK,,,,0,2012-11-24T18:49:16+00:00
345106,ID-0185,heliport,"Pertamina Heliport",-7.15784,115.78948,20,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Sapeken,0,,,,,,,,0,2025-02-21T22:17:24+00:00
593333,ID-0169,heliport,"Tamblang Dam Heliport",-8.12832,115.17807,676,AS,Indonesia,ID,Bali,ID-BA,BA,"Sawan, Buleleng",0,,,,,,,,0,2025-02-21T10:09:01+00:00
316780,ID-0018,closed,"Selaru Airstrip",-8.256,130.842,20,AS,Indonesia,ID,Maluku,ID-MA,MA,"Selaru Island",0,,,,,,,Lingat,0,2016-01-23T00:28:03+00:00
354206,ID-0221,closed,"Hollandia Airfield",-2.561139,140.479302,331,AS,Indonesia,ID,Papua,ID-PA,PA,Sentani,0,,,,,,,,0,2022-10-17T11:06:01+00:00
430515,ID-0254,closed,"Cyclops Airfield",-2.57347,140.52553,,AS,Indonesia,ID,Papua,ID-PA,PA,Sentani,0,,,,,,,,0,2022-10-17T11:05:24+00:00
342202,ID-0183,heliport,"Landasan Heliport",-6.14067,106.1983,89,AS,Indonesia,ID,Banten,ID-BT,BT,Serang,0,,,,,,,,0,2021-03-18T15:55:25+00:00
347113,ID-0187,heliport,"Amandaratu Heliport",-7.37058,106.48564,112,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Sukabumi,0,,,,,,,,0,2021-08-18T17:57:11+00:00
594079,ID-0346,heliport,"Giliyang Heliport",-7.00218,114.17324,59,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Sumenep,0,,,,,,,,0,2025-03-03T09:04:09+00:00
353599,ID-0132,heliport,"Tahuna Heliport",3.60957,125.50709,43,AS,Indonesia,ID,"Sulawesi Utara (North Sulawesi)",ID-SA,SA,Tahuna,0,,,,,,,,0,2022-03-18T02:36:35+00:00
347152,ID-0189,heliport,"Takengon Indonesian National Police Heliport",4.624121,96.843241,4158,AS,Indonesia,ID,Aceh,ID-AC,AC,Takengon,0,,,,,,,,0,2021-08-20T17:16:15+00:00
593374,ID-0314,heliport,"Lombok Lodge Heliport",-8.36127,116.12436,23,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Tanjung, Lombok Utara",0,,,,,,,,0,2025-02-21T22:11:40+00:00
593349,ID-0312,heliport,"Joyo's Heliport",-8.73018,114.35113,17,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,"Tegaldlimo, Banyuwangi",0,,,,,,,,0,2025-02-21T11:42:07+00:00
535832,ID-0301,heliport,"South Bangka Police Station Heliport",-2.96808,106.47341,,AS,Indonesia,ID,"Bangka Belitung",ID-BB,BB,Toboali,0,,,,,,,,0,2024-07-02T14:54:57+00:00
356381,ID-0236,heliport,"Tongas Heliport",-7.75999,113.10563,,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Tongas,0,,,,,,,,0,2022-08-29T09:52:49+00:00
594082,ID-0349,heliport,"Holcim Tuban Heliport",-6.81441,111.88536,105,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Tuban,0,,,,,,,,0,2025-03-03T09:13:26+00:00
593343,ID-0309,heliport,"Taro Elephant Safari Park Heliport",-8.39278,115.28513,1975,AS,Indonesia,ID,Bali,ID-BA,BA,"Ubud, Gianyar",0,,,,,,,,0,2025-02-21T10:25:22+00:00
595433,ID-0363,closed,"Sagan Airfield",-2.78618,134.52473,69,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Wasior,0,,,,,,,,0,2025-03-19T08:57:39+00:00
354547,ID-0232,closed,"Yeimu Airstrip",-4.551057,139.336805,2400,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Yeimu,0,,,,,,,,0,2022-10-02T15:56:40+00:00
